ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
5 1716902453.784 166 0 0 b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 0 0 0 0.046875 0 0
5 1716902453.784 86 80 1 f9e5785f89486247a6493b5715590acb348fe2477125e911eb82198629f10a8e b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 1 1 0.046875 218 0
5 1716902453.784 6 160 2 a3e7d1f2cd52c4efd1d5d29b8f7214470c319e78f5c88987e13252c8b0a3996c f9e5785f89486247a6493b5715590acb348fe2477125e911eb82198629f10a8e 1 2 0.046875 141 0
