ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
16 1716902453.771 166 0 0 b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 0 0 0 0.046875 0 0
16 1716902453.771 86 80 1 5bf648b02305ed6de77f58c81425e01e779dc149bcb2ed710d7535dfb8f95110 b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 1 1 0.046875 288 0
16 1716902453.771 6 160 2 b0a7e296ee9185fa97f531babfb6510261f4d40eeb30c2a4a149722645cd986a 5bf648b02305ed6de77f58c81425e01e779dc149bcb2ed710d7535dfb8f95110 1 2 0.046875 154 0
