ID TIME TIMESTAMP BLOCK HASH PHASH BALANCE TX_COUNT
12 1716902453.776 0 0 b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 0 0 0
12 1716902453.776 80 1 5bf648b02305ed6de77f58c81425e01e779dc149bcb2ed710d7535dfb8f95110 b495aa54544d1029420067b85234aacaf6a1a4441cca44364531c4c83287f1d2 0 288
12 1716902453.776 160 2 3883b75b62339f7175a0717404fbec9207dde433091eb12cb449a41bbefb77d8 5bf648b02305ed6de77f58c81425e01e779dc149bcb2ed710d7535dfb8f95110 0 435
